"number"	"filename"	"ID"	"season"	"year"	"cave"	"label"	"nonatec"	"tag"
"1688"	"4"	"IMG_6091.jpg"	"C96957"	"august"	"2013"	"C2"	"CAL12-0583"	NA	"C96957"
"442"	"13"	"IMG_0947.JPG"	"C98F30"	"august"	"2012"	"C2"	"CAL12-0584"	NA	"C98F30"
"1046"	"1"	"IMG_5113.JPG"	"C98F30"	"june"	"2013"	"C2"	"CAL12-0584"	NA	"C98F30"
"443"	"14"	"IMG_0948.JPG"	"C97F5D"	"august"	"2012"	"C2"	"CAL12-0585"	NA	"C97F5D"
"444"	"15"	"IMG_0949.JPG"	"C98DDD"	"august"	"2012"	"C2"	"CAL12-0586"	NA	"C98DDD"
"1695"	"11"	"IMG_6098.jpg"	"C98DDD"	"august"	"2013"	"C2"	"CAL12-0586"	NA	"C98DDD"
"3128"	"7"	"IMG_9958.JPG"	"C98DDD"	"august"	"2014"	"C2"	"CAL12-0586"	NA	"C98DDD"
"4904"	"18"	"IMG_9204.JPG"	"C98DDD"	"june"	"2016"	"C2"	"CAL12-0586"	NA	"C98DDD"
"445"	"16"	"IMG_0951.JPG"	"C97FDB"	"august"	"2012"	"C2"	"CAL12-0587"	NA	"C97FDB"
"446"	"17"	"IMG_0952.JPG"	"4EECE3"	"august"	"2012"	"C2"	"CAL12-0588"	NA	"4EECE3"
"1056"	"11"	"IMG_5123.JPG"	"4EECE3"	"june"	"2013"	"C2"	"CAL12-0588"	NA	"4EECE3"
"1069"	"24"	"IMG_5490.JPG"	"4EECE3"	"june"	"2013"	"C2"	"CAL12-0588"	NA	"4EECE3"
"447"	"18"	"IMG_0953.JPG"	"4EF225"	"august"	"2012"	"C2"	"CAL12-0589"	NA	"4EF225"
"1063"	"18"	"IMG_5484.JPG"	"4EF225"	"june"	"2013"	"C2"	"CAL12-0589"	NA	"4EF225"
"2446"	"1"	"IMG_8407.jpg"	"4EF225"	"june"	"2014"	"C2"	"CAL12-0589"	NA	"4EF225"
"3138"	"17"	"IMG_9968.JPG"	"4EF225"	"august"	"2014"	"C2"	"CAL12-0589"	NA	"4EF225"
"4247"	"9"	"IMG_7003.JPG"	"4EF225"	"august"	"2015"	"C2"	"CAL12-0589"	NA	"4EF225"
"4890"	"4"	"IMG_5358.jpg"	"4EF225"	"june"	"2016"	"C2"	"CAL12-0589"	NA	"4EF225"
"5823"	"14"	"IMG_3202.JPG"	"4EF225"	"august"	"2017"	"C2"	"CAL12-0589"	NA	"4EF225"
"449"	"20"	"IMG_0955.JPG"	"C9767B"	"august"	"2012"	"C2"	"CAL12-0591"	NA	"C9767B"
"1059"	"14"	"IMG_5480.JPG"	"C9767B"	"june"	"2013"	"C2"	"CAL12-0591"	NA	"C9767B"
"1696"	"12"	"IMG_6099.jpg"	"C9767B"	"august"	"2013"	"C2"	"CAL12-0591"	NA	"C9767B"
"2456"	"11"	"IMG_8418.jpg"	"C9767B"	"june"	"2014"	"C2"	"CAL12-0591"	NA	"C9767B"
"3127"	"6"	"IMG_9957.JPG"	"C9767B"	"august"	"2014"	"C2"	"CAL12-0591"	NA	"C9767B"
"450"	"21"	"IMG_0956.JPG"	"4EE50B"	"august"	"2012"	"C2"	"CAL12-0592"	NA	"4EE50B"
"1047"	"2"	"IMG_5114.JPG"	"4EDDDA"	"june"	"2013"	"C2"	"CAL13-1356"	NA	"4EDDDA"
"3133"	"12"	"IMG_9963.JPG"	"4EDDDA"	"august"	"2014"	"C2"	"CAL13-1356"	NA	"4EDDDA"
"3694"	"10"	"IMG_4556.JPG"	"4EDDDA"	"june"	"2015"	"C1"	"CAL13-1356"	NA	"4EDDDA"
"4231"	"7"	"IMG_6990.JPG"	"4EDDDA"	"august"	"2015"	"C1"	"CAL13-1356"	NA	"4EDDDA"
"1049"	"4"	"IMG_5116.JPG"	"187565"	"june"	"2013"	"C2"	"CAL13-1358"	NA	"187565"
"1072"	"27"	"IMG_5493.JPG"	"187565"	"june"	"2013"	"C2"	"CAL13-1358"	NA	"187565"
"2452"	"7"	"IMG_8414.jpg"	"187565"	"june"	"2014"	"C2"	"CAL13-1358"	NA	"187565"
"3142"	"21"	"IMG_9973.JPG"	"187565"	"august"	"2014"	"C2"	"CAL13-1358"	NA	"187565"
"3702"	"18"	"IMG_5695.JPG"	"187565"	"june"	"2015"	"C1"	"CAL13-1358"	NA	"187565"
"1050"	"5"	"IMG_5117.JPG"	"6D7E2F"	"june"	"2013"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"2468"	"23"	"IMG_9180.jpg"	"6D7E2F"	"june"	"2014"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"3137"	"16"	"IMG_9967.JPG"	"6D7E2F"	"august"	"2014"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"3720"	"17"	"IMG_5691.JPG"	"6D7E2F"	"june"	"2015"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"4241"	"3"	"IMG_6997.JPG"	"6D7E2F"	"august"	"2015"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"5386"	"1"	"IMG_2001.JPG"	"6D7E2F"	"june"	"2017"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"5819"	"10"	"IMG_2877.JPG"	"6D7E2F"	"august"	"2017"	"C2"	"CAL13-1359"	NA	"6D7E2F"
"1051"	"6"	"IMG_5118.JPG"	"6D8F5B"	"june"	"2013"	"C2"	"CAL13-1360"	NA	"6D8F5B"
"2455"	"10"	"IMG_8417.jpg"	"6D8F5B"	"june"	"2014"	"C2"	"CAL13-1360"	NA	"6D8F5B"
"4243"	"5"	"IMG_6999.JPG"	"6D8F5B"	"august"	"2015"	"C2"	"CAL13-1360"	NA	"6D8F5B"
"5398"	"13"	"IMG_2332.JPG"	"6D8F5B"	"june"	"2017"	"C2"	"CAL13-1360"	NA	"6D8F5B"
"5820"	"11"	"IMG_2878.JPG"	"6D8F5B"	"august"	"2017"	"C2"	"CAL13-1360"	NA	"6D8F5B"
"1057"	"12"	"IMG_5478.JPG"	"4EECC2"	"june"	"2013"	"C2"	"CAL13-1361"	NA	"4EECC2"
"3126"	"5"	"IMG_9956.JPG"	"4EECC2"	"august"	"2014"	"C2"	"CAL13-1361"	NA	"4EECC2"
"4891"	"5"	"IMG_5359.jpg"	"4EECC2"	"june"	"2016"	"C2"	"CAL13-1361"	NA	"4EECC2"
"1052"	"7"	"IMG_5119.JPG"	"4EECC2"	"june"	"2013"	"C2"	"CAL13-1361"	NA	"4EECC2"
"1054"	"9"	"IMG_5121.JPG"	"4EE13F"	"june"	"2013"	"C2"	"CAL13-1363"	NA	"4EE13F"
"1698"	"14"	"IMG_6101.jpg"	"4EE13F"	"august"	"2013"	"C2"	"CAL13-1363"	NA	"4EE13F"
"3711"	"8"	"IMG_4570.JPG"	"4EE13F"	"june"	"2015"	"C2"	"CAL13-1363"	NA	"4EE13F"
"1062"	"17"	"IMG_5483.JPG"	"C9837B"	"june"	"2013"	"C2"	"CAL13-1524"	NA	"C9837B"
"1064"	"19"	"IMG_5485.JPG"	"C976A1"	"june"	"2013"	"C2"	"CAL13-1525"	NA	"C976A1"
"1713"	"29"	"IMG_7075.JPG"	"C976A1"	"august"	"2013"	"C2"	"CAL13-1525"	NA	"C976A1"
"3713"	"10"	"IMG_4572.JPG"	"C976A1"	"june"	"2015"	"C2"	"CAL13-1525"	NA	"C976A1"
"4256"	"18"	"IMG_7536.JPG"	"C976A1"	"august"	"2015"	"C2"	"CAL13-1525"	NA	"C976A1"
"4888"	"2"	"IMG_5356.jpg"	"C976A1"	"june"	"2016"	"C2"	"CAL13-1525"	NA	"C976A1"
"4893"	"7"	"IMG_9192.JPG"	"C976A1"	"june"	"2016"	"C2"	"CAL13-1525"	NA	"C976A1"
"5390"	"5"	"IMG_2006.JPG"	"C976A1"	"june"	"2017"	"C2"	"CAL13-1525"	NA	"C976A1"
"1065"	"20"	"IMG_5486.JPG"	"6D82B8"	"june"	"2013"	"C2"	"CAL13-1526"	NA	"6D82B8"
"2447"	"2"	"IMG_8408.jpg"	"6D82B8"	"june"	"2014"	"C2"	"CAL13-1526"	NA	"6D82B8"
"3134"	"13"	"IMG_9964.JPG"	"6D82B8"	"august"	"2014"	"C2"	"CAL13-1526"	NA	"6D82B8"
"3717"	"14"	"IMG_5688.JPG"	"6D82B8"	"june"	"2015"	"C2"	"CAL13-1526"	NA	"6D82B8"
"4246"	"8"	"IMG_7002.JPG"	"6D82B8"	"august"	"2015"	"C2"	"CAL13-1526"	NA	"6D82B8"
"1067"	"22"	"IMG_5488.JPG"	"C970AF"	"june"	"2013"	"C2"	"CAL13-1527"	NA	"C970AF"
"1697"	"13"	"IMG_6100.jpg"	"C970AF"	"august"	"2013"	"C2"	"CAL13-1527"	NA	"C970AF"
"1068"	"23"	"IMG_5489.JPG"	"C98CCA"	"june"	"2013"	"C2"	"CAL13-1528"	NA	"C98CCA"
"3124"	"3"	"IMG_9954.JPG"	"C98CCA"	"august"	"2014"	"C2"	"CAL13-1528"	NA	"C98CCA"
"3704"	"1"	"IMG_4563.JPG"	"C98CCA"	"june"	"2015"	"C2"	"CAL13-1528"	NA	"C98CCA"
"4239"	"1"	"IMG_6989.JPG"	"C98CCA"	"august"	"2015"	"C1"	"CAL13-1528"	NA	"C98CCA"
"4728"	"122"	"IMG_7534.JPG"	"C98CCA"	"august"	"2015"	"C25"	"CAL13-1528"	NA	"C98CCA"
"1685"	"1"	"IMG_6088.jpg"	"6D6B7E"	"august"	"2013"	"C2"	"CAL13-1711"	NA	"6D6B7E"
"1692"	"8"	"IMG_6095.jpg"	"C9612E"	"august"	"2013"	"C2"	"CAL13-1713"	NA	"C9612E"
"1693"	"9"	"IMG_6096.jpg"	"4EFA92"	"august"	"2013"	"C2"	"CAL13-1714"	NA	"4EFA92"
"3690"	"6"	"IMG_4552.JPG"	"4EFA92"	"june"	"2015"	"C1"	"CAL13-1714"	NA	"4EFA92"
"1701"	"17"	"IMG_6104.jpg"	"C98907"	"august"	"2013"	"C2"	"CAL13-1715"	NA	"C98907"
"2467"	"22"	"IMG_9179.jpg"	"C98907"	"june"	"2014"	"C2"	"CAL13-1715"	NA	"C98907"
"3125"	"4"	"IMG_9955.JPG"	"C98907"	"august"	"2014"	"C2"	"CAL13-1715"	NA	"C98907"
"3705"	"2"	"IMG_4564.JPG"	"C98907"	"june"	"2015"	"C2"	"CAL13-1715"	NA	"C98907"
"1704"	"20"	"IMG_6107.jpg"	"4EE62A"	"august"	"2013"	"C2"	"CAL13-1716"	NA	"4EE62A"
"1709"	"25"	"IMG_7070.JPG"	"182CDE"	"august"	"2013"	"C2"	"CAL13-1904"	NA	"182CDE"
"1710"	"26"	"IMG_7072.JPG"	"18503B"	"august"	"2013"	"C2"	"CAL13-1905"	NA	"18503B"
"2462"	"17"	"IMG_9172.jpg"	"18503B"	"june"	"2014"	"C2"	"CAL13-1905"	NA	"18503B"
"3130"	"9"	"IMG_9960.JPG"	"18503B"	"august"	"2014"	"C2"	"CAL13-1905"	NA	"18503B"
"4242"	"4"	"IMG_6998.JPG"	"18503B"	"august"	"2015"	"C2"	"CAL13-1905"	NA	"18503B"
"4905"	"19"	"IMG_9208.JPG"	"18503B"	"june"	"2016"	"C2"	"CAL13-1905"	NA	"18503B"
"5816"	"7"	"IMG_2874.JPG"	"18503B"	"august"	"2017"	"C2"	"CAL13-1905"	NA	"18503B"
"1711"	"27"	"IMG_7073.JPG"	"183B6E"	"august"	"2013"	"C2"	"CAL13-1906"	NA	"183B6E"
"1712"	"28"	"IMG_7074.JPG"	"184165"	"august"	"2013"	"C2"	"CAL13-1907"	NA	"184165"
"2458"	"13"	"IMG_9167.jpg"	"052874"	"june"	"2014"	"C2"	"CAL14-2101"	NA	"052874"
"3123"	"2"	"IMG_9953.JPG"	"052874"	"august"	"2014"	"C2"	"CAL14-2101"	NA	"052874"
"3709"	"6"	"IMG_4568.JPG"	"052874"	"june"	"2015"	"C2"	"CAL14-2101"	NA	"052874"
"2463"	"18"	"IMG_9173.jpg"	"052868"	"june"	"2014"	"C2"	"CAL14-2102"	NA	"052868"
"3136"	"15"	"IMG_9966.JPG"	"052868"	"august"	"2014"	"C2"	"CAL14-2102"	NA	"052868"
"3715"	"12"	"IMG_5686.JPG"	"052868"	"june"	"2015"	"C2"	"CAL14-2102"	NA	"052868"
"4894"	"8"	"IMG_9193.JPG"	"052868"	"june"	"2016"	"C2"	"CAL14-2102"	NA	"052868"
"2469"	"24"	"IMG_9181.jpg"	"053303"	"june"	"2014"	"C2"	"CAL14-2103"	NA	"053303"
"3712"	"9"	"IMG_4571.JPG"	"053303"	"june"	"2015"	"C2"	"CAL14-2103"	NA	"053303"
"4254"	"16"	"IMG_7010.JPG"	"053303"	"august"	"2015"	"C2"	"CAL14-2103"	NA	"053303"
"4898"	"12"	"IMG_9197.JPG"	"053303"	"june"	"2016"	"C2"	"CAL14-2103"	NA	"053303"
"3129"	"8"	"IMG_9959.JPG"	"052906"	"august"	"2014"	"C2"	"CAL14-2212"	NA	"052906"
"3707"	"4"	"IMG_4566.JPG"	"052906"	"june"	"2015"	"C2"	"CAL14-2212"	NA	"052906"
"4250"	"12"	"IMG_7006.JPG"	"655084"	"august"	"2015"	"C2"	"CAL15-2569"	NA	"655084"
"4896"	"10"	"IMG_9195.JPG"	"655084"	"june"	"2016"	"C2"	"CAL15-2569"	NA	"655084"
"4258"	"20"	"IMG_7538.JPG"	"655378"	"august"	"2015"	"C2"	"CAL15-2714"	NA	"655378"
"4895"	"9"	"IMG_9194.JPG"	"158585"	"june"	"2016"	"C2"	"CAL16-2864"	NA	"158585"
"5818"	"9"	"IMG_2876.JPG"	"158585"	"august"	"2017"	"C2"	"CAL16-2864"	NA	"158585"
"5380"	"8"	"IMG_1995.JPG"	"158585"	"june"	"2017"	"C1"	"CAL16-2864"	NA	"158585"
"4900"	"14"	"IMG_9200.JPG"	"158551"	"june"	"2016"	"C2"	"CAL16-2865"	NA	"158551"
"5382"	"10"	"IMG_1997.JPG"	"158551"	"june"	"2017"	"C1"	"CAL16-2865"	NA	"158551"
"4901"	"15"	"IMG_9201.JPG"	"158581"	"june"	"2016"	"C2"	"CAL16-2866"	NA	"158581"
"5391"	"6"	"IMG_2007.JPG"	"897760"	"june"	"2017"	"C2"	"CAL17-3081"	NA	"897760"
"5822"	"13"	"IMG_3201.JPG"	"897760"	"august"	"2017"	"C2"	"CAL17-3081"	NA	"897760"
"5392"	"7"	"IMG_2008.JPG"	"897802"	"june"	"2017"	"C2"	"CAL17-3082"	NA	"897802"
"5811"	"2"	"IMG_2869.JPG"	"897997"	"august"	"2017"	"C2"	"CAL17-3206"	NA	"897997"
"5815"	"6"	"IMG_2873.JPG"	"123886"	"august"	"2017"	"C2"	"CAL17-3208"	NA	"123886"
"5812"	"3"	"IMG_2870.JPG"	"897964"	"august"	"2017"	"C2"	"CAL17-3210"	NA	"897964"
"5821"	"12"	"IMG_3200.JPG"	"981802"	"august"	"2017"	"C2"	"CAL17-3328"	NA	"981802"
"1324"	"26"	"IMG_5573.JPG"	"C96618"	"june"	"2013"	"C20"	"CA13-1567"	NA	"C96618"
"2057"	"33"	"IMG_7129.JPG"	"C96618"	"august"	"2013"	"C20"	"CA13-1567"	NA	"C96618"
"3928"	"12"	"IMG_4777.JPG"	"C96618"	"june"	"2015"	"C20"	"CA13-1567"	NA	"C96618"
"721"	"1"	"IMG_1398.JPG"	"4EDF42"	"august"	"2012"	"C20"	"CAL12-0985"	NA	"4EDF42"
"722"	"2"	"IMG_1399.JPG"	"4EE43D"	"august"	"2012"	"C20"	"CAL12-0986"	NA	"4EE43D"
"1311"	"13"	"IMG_5559.JPG"	"4EE43D"	"june"	"2013"	"C20"	"CAL12-0986"	NA	"4EE43D"
"2039"	"15"	"IMG_6299.JPG"	"4EE43D"	"august"	"2013"	"C20"	"CAL12-0986"	NA	"4EE43D"
"723"	"3"	"IMG_1400.JPG"	"6D91B6"	"august"	"2012"	"C20"	"CAL12-0987"	NA	"6D91B6"
"724"	"4"	"IMG_1401.JPG"	"4EE103"	"august"	"2012"	"C20"	"CAL12-0988"	NA	"4EE103"
"725"	"5"	"IMG_1402.JPG"	"C972E5"	"august"	"2012"	"C20"	"CAL12-0989"	NA	"C972E5"
"3923"	"7"	"IMG_4771.JPG"	"C972E5"	"june"	"2015"	"C20"	"CAL12-0989"	NA	"C972E5"
"726"	"6"	"IMG_1403.JPG"	"4EE7E1"	"august"	"2012"	"C20"	"CAL12-0990"	NA	"4EE7E1"
"1325"	"27"	"IMG_5574.JPG"	"4EE7E1"	"june"	"2013"	"C20"	"CAL12-0990"	NA	"4EE7E1"
"5555"	"5"	"IMG_2198.JPG"	"4EE7E1"	"june"	"2017"	"C20"	"CAL12-0990"	NA	"4EE7E1"
"727"	"7"	"IMG_1404.JPG"	"4EE208"	"august"	"2012"	"C20"	"CAL12-0991"	NA	"4EE208"
"1326"	"28"	"IMG_5575.JPG"	"4EE208"	"june"	"2013"	"C20"	"CAL12-0991"	NA	"4EE208"
"2042"	"18"	"IMG_6302.JPG"	"4EE208"	"august"	"2013"	"C20"	"CAL12-0991"	NA	"4EE208"
"728"	"8"	"IMG_1405.JPG"	"4EE67F"	"august"	"2012"	"C20"	"CAL12-0992"	NA	"4EE67F"
"3362"	"12"	"IMG_0267.JPG"	"4EE67F"	"august"	"2014"	"C20"	"CAL12-0992"	NA	"4EE67F"
"3921"	"5"	"IMG_4769.JPG"	"4EE67F"	"june"	"2015"	"C20"	"CAL12-0992"	NA	"4EE67F"
"729"	"9"	"IMG_1406.JPG"	"4EE1CC"	"august"	"2012"	"C20"	"CAL12-0993"	NA	"4EE1CC"
"1323"	"25"	"IMG_5572.JPG"	"4EE1CC"	"june"	"2013"	"C20"	"CAL12-0993"	NA	"4EE1CC"
"2049"	"25"	"IMG_6309.JPG"	"4EE1CC"	"august"	"2013"	"C20"	"CAL12-0993"	NA	"4EE1CC"
"730"	"10"	"IMG_1407.JPG"	"C986FF"	"august"	"2012"	"C20"	"CAL12-0994"	NA	"C986FF"
"1309"	"11"	"IMG_5214.JPG"	"C986FF"	"june"	"2013"	"C20"	"CAL12-0994"	NA	"C986FF"
"1314"	"16"	"IMG_5562.JPG"	"C986FF"	"june"	"2013"	"C20"	"CAL12-0994"	NA	"C986FF"
"2053"	"29"	"IMG_7124.JPG"	"C986FF"	"august"	"2013"	"C20"	"CAL12-0994"	NA	"C986FF"
"3353"	"3"	"IMG_0258.JPG"	"C986FF"	"august"	"2014"	"C20"	"CAL12-0994"	NA	"C986FF"
"4510"	"24"	"IMG_7693.JPG"	"C986FF"	"august"	"2015"	"C20"	"CAL12-0994"	NA	"C986FF"
"5104"	"5"	"IMG_5629.jpg"	"C986FF"	"june"	"2016"	"C20"	"CAL12-0994"	NA	"C986FF"
"731"	"11"	"IMG_1408.JPG"	"4EE581"	"august"	"2012"	"C20"	"CAL12-0995"	NA	"4EE581"
"1310"	"12"	"IMG_5215.JPG"	"4EE581"	"june"	"2013"	"C20"	"CAL12-0995"	NA	"4EE581"
"732"	"12"	"IMG_1409.JPG"	"6DAE23"	"august"	"2012"	"C20"	"CAL12-0996"	NA	"6DAE23"
"2046"	"22"	"IMG_6306.JPG"	"6DAE23"	"august"	"2013"	"C20"	"CAL12-0996"	NA	"6DAE23"
"2719"	"12"	"IMG_8702.jpg"	"6DAE23"	"june"	"2014"	"C20"	"CAL12-0996"	NA	"6DAE23"
"3944"	"28"	"IMG_5751.JPG"	"6DAE23"	"june"	"2015"	"C20"	"CAL12-0996"	NA	"6DAE23"
"733"	"13"	"IMG_1410.JPG"	"4EE06D"	"august"	"2012"	"C20"	"CAL12-0997"	NA	"4EE06D"
"734"	"14"	"IMG_1411.JPG"	"C97FCA"	"august"	"2012"	"C20"	"CAL12-0998"	NA	"C97FCA"
"2040"	"16"	"IMG_6300.JPG"	"C97FCA"	"august"	"2013"	"C20"	"CAL12-0998"	NA	"C97FCA"
"2718"	"11"	"IMG_8701.jpg"	"C97FCA"	"june"	"2014"	"C20"	"CAL12-0998"	NA	"C97FCA"
"3936"	"20"	"IMG_5743.JPG"	"C97FCA"	"june"	"2015"	"C20"	"CAL12-0998"	NA	"C97FCA"
"735"	"15"	"IMG_1412.JPG"	"4EECB5"	"august"	"2012"	"C20"	"CAL12-0999"	NA	"4EECB5"
"2716"	"9"	"IMG_8697.jpg"	"4EECB5"	"june"	"2014"	"C20"	"CAL12-0999"	NA	"4EECB5"
"3917"	"1"	"IMG_4765.JPG"	"4EECB5"	"june"	"2015"	"C20"	"CAL12-0999"	NA	"4EECB5"
"736"	"16"	"IMG_1413.JPG"	"C9840B"	"august"	"2012"	"C20"	"CAL12-1000"	NA	"C9840B"
"2047"	"23"	"IMG_6307.JPG"	"C9840B"	"august"	"2013"	"C20"	"CAL12-1000"	NA	"C9840B"
"3351"	"1"	"IMG_0256.JPG"	"C9840B"	"august"	"2014"	"C20"	"CAL12-1000"	NA	"C9840B"
"737"	"17"	"IMG_1414.JPG"	"4ED752"	"august"	"2012"	"C20"	"CAL12-1001"	NA	"4ED752"
"1305"	"7"	"IMG_5209.JPG"	"4ED752"	"june"	"2013"	"C20"	"CAL12-1001"	NA	"4ED752"
"738"	"18"	"IMG_1415.JPG"	"4EE7E9"	"august"	"2012"	"C20"	"CAL12-1002"	NA	"4EE7E9"
"1306"	"8"	"IMG_5210.JPG"	"4EE7E9"	"june"	"2013"	"C20"	"CAL12-1002"	NA	"4EE7E9"
"3922"	"6"	"IMG_4770.JPG"	"4EE7E9"	"june"	"2015"	"C20"	"CAL12-1002"	NA	"4EE7E9"
"2712"	"5"	"IMG_8693.jpg"	"1865B1"	"june"	"2014"	"C20"	"CAL12-1003"	NA	"1865B1"
"4498"	"12"	"IMG_7219.JPG"	"1865B1"	"august"	"2015"	"C20"	"CAL12-1003"	NA	"1865B1"
"740"	"20"	"IMG_1417.JPG"	"C973C8"	"august"	"2012"	"C20"	"CAL12-1005"	NA	"C973C8"
"1308"	"10"	"IMG_5212.JPG"	"C973C8"	"june"	"2013"	"C20"	"CAL12-1005"	NA	"C973C8"
"1320"	"22"	"IMG_5568.JPG"	"C973C8"	"june"	"2013"	"C20"	"CAL12-1005"	NA	"C973C8"
"2041"	"17"	"IMG_6301.JPG"	"C973C8"	"august"	"2013"	"C20"	"CAL12-1005"	NA	"C973C8"
"1300"	"2"	"IMG_5204.JPG"	"053391"	"june"	"2013"	"C20"	"CAL13-1407"	NA	"053391"
"2029"	"5"	"IMG_6288.JPG"	"053391"	"august"	"2013"	"C20"	"CAL13-1407"	NA	"053391"
"1301"	"3"	"IMG_5205.JPG"	"052695"	"june"	"2013"	"C20"	"CAL13-1408"	NA	"052695"
"1315"	"17"	"IMG_5563.JPG"	"052695"	"june"	"2013"	"C20"	"CAL13-1408"	NA	"052695"
"2728"	"21"	"IMG_9439.jpg"	"052695"	"june"	"2014"	"C20"	"CAL13-1408"	NA	"052695"
"1303"	"5"	"IMG_5207.JPG"	"4EDE6E"	"june"	"2013"	"C20"	"CAL13-1410"	NA	"4EDE6E"
"1322"	"24"	"IMG_5570.JPG"	"4EDE6E"	"june"	"2013"	"C20"	"CAL13-1410"	NA	"4EDE6E"
"2034"	"10"	"IMG_6294.JPG"	"4EDE6E"	"august"	"2013"	"C20"	"CAL13-1410"	NA	"4EDE6E"
"2711"	"4"	"IMG_8692.jpg"	"4EDE6E"	"june"	"2014"	"C20"	"CAL13-1410"	NA	"4EDE6E"
"1304"	"6"	"IMG_5208.JPG"	"4EEDBF"	"june"	"2013"	"C20"	"CAL13-1411"	NA	"4EEDBF"
"2722"	"15"	"IMG_8705.jpg"	"4EEDBF"	"june"	"2014"	"C20"	"CAL13-1411"	NA	"4EEDBF"
"3364"	"14"	"IMG_0269.JPG"	"4EEDBF"	"august"	"2014"	"C20"	"CAL13-1411"	NA	"4EEDBF"
"3947"	"31"	"IMG_5754.JPG"	"4EEDBF"	"june"	"2015"	"C20"	"CAL13-1411"	NA	"4EEDBF"
"1312"	"14"	"IMG_5560.JPG"	"C98A65"	"june"	"2013"	"C20"	"CAL13-1562"	NA	"C98A65"
"2060"	"36"	"IMG_7132.JPG"	"C98A65"	"august"	"2013"	"C20"	"CAL13-1562"	NA	"C98A65"
"2720"	"13"	"IMG_8703.jpg"	"C98A65"	"june"	"2014"	"C20"	"CAL13-1562"	NA	"C98A65"
"1313"	"15"	"IMG_5561.JPG"	"4EE874"	"june"	"2013"	"C20"	"CAL13-1563"	NA	"4EE874"
"1316"	"18"	"IMG_5564.JPG"	"4EE373"	"june"	"2013"	"C20"	"CAL13-1564"	NA	"4EE373"
"1318"	"20"	"IMG_5566.JPG"	"C96AEA"	"june"	"2013"	"C20"	"CAL13-1565"	NA	"C96AEA"
"2031"	"7"	"IMG_6290.JPG"	"C96AEA"	"august"	"2013"	"C20"	"CAL13-1565"	NA	"C96AEA"
"3354"	"4"	"IMG_0259.JPG"	"C96AEA"	"august"	"2014"	"C20"	"CAL13-1565"	NA	"C96AEA"
"3945"	"29"	"IMG_5752.JPG"	"C96AEA"	"june"	"2015"	"C20"	"CAL13-1565"	NA	"C96AEA"
"4497"	"11"	"IMG_7218.JPG"	"C96AEA"	"august"	"2015"	"C20"	"CAL13-1565"	NA	"C96AEA"
"5997"	"1"	"IMG_3115.JPG"	"C96AEA"	"august"	"2017"	"C20"	"CAL13-1565"	NA	"C96AEA"
"2820"	"34"	"IMG_9434.jpg"	"C96AEA"	"june"	"2014"	"C23"	"CAL13-1565"	NA	"C96AEA"
"1319"	"21"	"IMG_5567.JPG"	"6D8818"	"june"	"2013"	"C20"	"CAL13-1566"	NA	"6D8818"
"2717"	"10"	"IMG_8700.jpg"	"6D8818"	"june"	"2014"	"C20"	"CAL13-1566"	NA	"6D8818"
"3919"	"3"	"IMG_4767.JPG"	"6D8818"	"june"	"2015"	"C20"	"CAL13-1566"	NA	"6D8818"
"1327"	"29"	"IMG_5577.JPG"	"4EE46F"	"june"	"2013"	"C20"	"CAL13-1568"	NA	"4EE46F"
"2026"	"2"	"IMG_6285.JPG"	"C9645B"	"august"	"2013"	"C20"	"CAL13-1767"	NA	"C9645B"
"2708"	"1"	"IMG_8689.jpg"	"C9645B"	"june"	"2014"	"C20"	"CAL13-1767"	NA	"C9645B"
"3930"	"14"	"IMG_4779.JPG"	"C9645B"	"june"	"2015"	"C20"	"CAL13-1767"	NA	"C9645B"
"4508"	"22"	"IMG_7687.JPG"	"C9645B"	"august"	"2015"	"C20"	"CAL13-1767"	NA	"C9645B"
"5559"	"9"	"IMG_2561.JPG"	"C9645B"	"june"	"2017"	"C20"	"CAL13-1767"	NA	"C9645B"
"2027"	"3"	"IMG_6286.JPG"	"052696"	"august"	"2013"	"C20"	"CAL13-1768"	NA	"052696"
"3938"	"22"	"IMG_5745.JPG"	"052696"	"june"	"2015"	"C20"	"CAL13-1768"	NA	"052696"
"4490"	"4"	"IMG_7211.JPG"	"052696"	"august"	"2015"	"C20"	"CAL13-1768"	NA	"052696"
"5557"	"7"	"IMG_2200.JPG"	"052696"	"june"	"2017"	"C20"	"CAL13-1768"	NA	"052696"
"2028"	"4"	"IMG_6287.JPG"	"C98517"	"august"	"2013"	"C20"	"CAL13-1769"	NA	"C98517"
"2032"	"8"	"IMG_6292.JPG"	"4EE37D"	"august"	"2013"	"C20"	"CAL13-1770"	NA	"4EE37D"
"861"	"24"	"IMG_1067.JPG"	"4EE37D"	"august"	"2012"	"C25"	"CAL13-1770"	NA	"4EE37D"
"2033"	"9"	"IMG_6293.JPG"	"C98C47"	"august"	"2013"	"C20"	"CAL13-1771"	NA	"C98C47"
"2726"	"19"	"IMG_9437.jpg"	"C98C47"	"june"	"2014"	"C20"	"CAL13-1771"	NA	"C98C47"
